Title,ECR,EPP,Greens/EFA,IDG,NI,REG,S&D,The Left,ECR%,EPP%,Greens/EFA%,IDG%,NI%,REG%,S&D%,The Left%
262,39,58,73,48,34,47,129,36,0.629,0.319,0.986,0.658,0.596,0.435,0.838,0.878
263,39,59,73,48,34,48,129,36,0.629,0.324,0.986,0.658,0.596,0.444,0.838,0.878
264,58,18,5,57,37,2,1,0,0.935,0.099,0.068,0.781,0.649,0.019,0.006,0.0
265,45,6,1,51,11,0,0,0,0.726,0.033,0.014,0.699,0.193,0.0,0.0,0.0
266,47,10,5,53,18,1,0,0,0.758,0.055,0.068,0.726,0.316,0.009,0.0,0.0
267,55,17,5,54,30,1,2,0,0.887,0.093,0.068,0.74,0.526,0.009,0.013,0.0
268,56,17,5,54,34,3,14,0,0.903,0.093,0.068,0.74,0.596,0.028,0.091,0.0
269,42,15,5,55,28,1,3,0,0.677,0.082,0.068,0.753,0.491,0.009,0.019,0.0
270,41,15,6,54,29,1,0,0,0.661,0.082,0.081,0.74,0.509,0.009,0.0,0.0
271,44,12,1,50,23,0,0,0,0.71,0.066,0.014,0.685,0.404,0.0,0.0,0.0
272,44,9,0,54,29,0,0,0,0.71,0.049,0.0,0.74,0.509,0.0,0.0,0.0
273,40,11,0,51,21,0,0,0,0.645,0.06,0.0,0.699,0.368,0.0,0.0,0.0
274,57,11,0,56,27,0,0,0,0.919,0.06,0.0,0.767,0.474,0.0,0.0,0.0
275,10,82,71,12,16,99,125,36,0.161,0.451,0.959,0.164,0.281,0.917,0.812,0.878
276,1,136,72,0,12,96,128,36,0.016,0.747,0.973,0.0,0.211,0.889,0.831,0.878
277,46,15,0,49,19,0,0,0,0.742,0.082,0.0,0.671,0.333,0.0,0.0,0.0
278,39,5,0,32,6,0,0,0,0.629,0.027,0.0,0.438,0.105,0.0,0.0,0.0
279,1,130,69,1,12,91,128,32,0.016,0.714,0.932,0.014,0.211,0.843,0.831,0.78
280,6,143,69,0,13,97,130,36,0.097,0.786,0.932,0.0,0.228,0.898,0.844,0.878
281,58,13,5,52,38,2,1,0,0.935,0.071,0.068,0.712,0.667,0.019,0.006,0.0
282,55,11,4,52,38,2,0,0,0.887,0.06,0.054,0.712,0.667,0.019,0.0,0.0
283,58,6,4,52,18,2,0,0,0.935,0.033,0.054,0.712,0.316,0.019,0.0,0.0
284,58,19,5,58,39,2,2,0,0.935,0.104,0.068,0.795,0.684,0.019,0.013,0.0
285,58,10,5,55,28,2,0,0,0.935,0.055,0.068,0.753,0.491,0.019,0.0,0.0
286,57,12,4,58,39,2,0,0,0.919,0.066,0.054,0.795,0.684,0.019,0.0,0.0
287,55,12,5,57,36,2,0,0,0.887,0.066,0.068,0.781,0.632,0.019,0.0,0.0
288,55,29,1,51,20,0,1,0,0.887,0.159,0.014,0.699,0.351,0.0,0.006,0.0
289,44,18,1,51,21,1,1,0,0.71,0.099,0.014,0.699,0.368,0.009,0.006,0.0
290,4,119,72,6,13,98,126,36,0.065,0.654,0.973,0.082,0.228,0.907,0.818,0.878
291,4,116,71,0,15,98,130,36,0.065,0.637,0.959,0.0,0.263,0.907,0.844,0.878
292,1,12,48,0,8,73,83,22,0.016,0.066,0.649,0.0,0.14,0.676,0.539,0.537
293,2,5,0,39,10,3,3,2,0.032,0.027,0.0,0.534,0.175,0.028,0.019,0.049
294,48,147,5,1,23,102,118,0,0.774,0.808,0.068,0.014,0.404,0.944,0.766,0.0
295,55,154,66,0,20,105,128,0,0.887,0.846,0.892,0.0,0.351,0.972,0.831,0.0
296,44,9,1,49,21,1,0,2,0.71,0.049,0.014,0.671,0.368,0.009,0.0,0.049
297,42,8,1,58,18,1,0,0,0.677,0.044,0.014,0.795,0.316,0.009,0.0,0.0
298,43,85,1,55,24,0,2,0,0.694,0.467,0.014,0.753,0.421,0.0,0.013,0.0
299,45,68,1,32,19,2,1,0,0.726,0.374,0.014,0.438,0.333,0.019,0.006,0.0
300,55,152,70,24,32,104,132,36,0.887,0.835,0.946,0.329,0.561,0.963,0.857,0.878
301,3,150,69,0,14,102,132,33,0.048,0.824,0.932,0.0,0.246,0.944,0.857,0.805
302,1,157,70,0,25,106,133,36,0.016,0.863,0.946,0.0,0.439,0.981,0.864,0.878
303,25,158,71,9,28,105,134,36,0.403,0.868,0.959,0.123,0.491,0.972,0.87,0.878
304,35,156,71,1,26,106,134,35,0.565,0.857,0.959,0.014,0.456,0.981,0.87,0.854
305,24,136,69,1,27,103,134,33,0.387,0.747,0.932,0.014,0.474,0.954,0.87,0.805
306,59,137,5,58,38,4,0,0,0.952,0.753,0.068,0.795,0.667,0.037,0.0,0.0
307,50,12,1,51,14,0,1,0,0.806,0.066,0.014,0.699,0.246,0.0,0.006,0.0
308,11,9,1,59,14,0,0,0,0.177,0.049,0.014,0.808,0.246,0.0,0.0,0.0
309,59,156,71,59,46,104,135,36,0.952,0.857,0.959,0.808,0.807,0.963,0.877,0.878
310,12,58,71,17,21,100,133,35,0.194,0.319,0.959,0.233,0.368,0.926,0.864,0.854
311,57,162,69,58,35,103,134,36,0.919,0.89,0.932,0.795,0.614,0.954,0.87,0.878
312,8,153,71,0,26,105,134,34,0.129,0.841,0.959,0.0,0.456,0.972,0.87,0.829
313,46,46,3,58,22,1,8,0,0.742,0.253,0.041,0.795,0.386,0.009,0.052,0.0
314,39,154,72,41,35,105,131,35,0.629,0.846,0.973,0.562,0.614,0.972,0.851,0.854
315,8,114,71,1,13,106,130,36,0.129,0.626,0.959,0.014,0.228,0.981,0.844,0.878
316,30,7,1,57,21,1,0,1,0.484,0.038,0.014,0.781,0.368,0.009,0.0,0.024
317,42,9,4,58,21,2,0,0,0.677,0.049,0.054,0.795,0.368,0.019,0.0,0.0
318,9,9,2,58,22,1,0,1,0.145,0.049,0.027,0.795,0.386,0.009,0.0,0.024
319,57,140,4,57,40,11,2,0,0.919,0.769,0.054,0.781,0.702,0.102,0.013,0.0
320,8,140,71,3,12,98,127,34,0.129,0.769,0.959,0.041,0.211,0.907,0.825,0.829
321,58,153,0,60,22,14,3,0,0.935,0.841,0.0,0.822,0.386,0.13,0.019,0.0
322,9,151,72,32,39,102,131,34,0.145,0.83,0.973,0.438,0.684,0.944,0.851,0.829
323,5,154,72,0,13,102,131,36,0.081,0.846,0.973,0.0,0.228,0.944,0.851,0.878
324,50,159,70,33,41,102,133,36,0.806,0.874,0.946,0.452,0.719,0.944,0.864,0.878
325,5,158,71,0,23,97,133,35,0.081,0.868,0.959,0.0,0.404,0.898,0.864,0.854
326,60,149,2,60,24,12,1,0,0.968,0.819,0.027,0.822,0.421,0.111,0.006,0.0
327,47,158,71,57,46,106,133,36,0.758,0.868,0.959,0.781,0.807,0.981,0.864,0.878
328,18,48,71,0,26,102,130,35,0.29,0.264,0.959,0.0,0.456,0.944,0.844,0.854
329,33,153,71,31,28,101,127,36,0.532,0.841,0.959,0.425,0.491,0.935,0.825,0.878
330,12,79,71,1,13,102,127,36,0.194,0.434,0.959,0.014,0.228,0.944,0.825,0.878
331,59,5,1,60,23,1,2,1,0.952,0.027,0.014,0.822,0.404,0.009,0.013,0.024
332,12,148,72,48,28,105,116,36,0.194,0.813,0.973,0.658,0.491,0.972,0.753,0.878
333,12,142,70,2,16,106,128,36,0.194,0.78,0.946,0.027,0.281,0.981,0.831,0.878
334,7,152,69,0,12,105,134,36,0.113,0.835,0.932,0.0,0.211,0.972,0.87,0.878
335,43,152,70,33,21,100,126,35,0.694,0.835,0.946,0.452,0.368,0.926,0.818,0.854
336,5,130,69,0,15,92,126,36,0.081,0.714,0.932,0.0,0.263,0.852,0.818,0.878
337,4,150,71,2,13,104,129,37,0.065,0.824,0.959,0.027,0.228,0.963,0.838,0.902
338,15,158,72,48,45,106,133,36,0.242,0.868,0.973,0.658,0.789,0.981,0.864,0.878
339,59,9,2,60,20,1,0,4,0.952,0.049,0.027,0.822,0.351,0.009,0.0,0.098
340,58,15,4,60,30,9,1,1,0.935,0.082,0.054,0.822,0.526,0.083,0.006,0.024
341,62,14,4,60,40,15,0,1,1.0,0.077,0.054,0.822,0.702,0.139,0.0,0.024
342,59,10,0,60,33,1,1,0,0.952,0.055,0.0,0.822,0.579,0.009,0.006,0.0
343,43,29,1,48,11,0,1,0,0.694,0.159,0.014,0.658,0.193,0.0,0.006,0.0
344,48,10,1,58,20,0,0,0,0.774,0.055,0.014,0.795,0.351,0.0,0.0,0.0
345,40,11,1,54,26,1,0,0,0.645,0.06,0.014,0.74,0.456,0.009,0.0,0.0
346,46,69,1,57,25,0,1,0,0.742,0.379,0.014,0.781,0.439,0.0,0.006,0.0
347,52,152,71,56,42,101,131,36,0.839,0.835,0.959,0.767,0.737,0.935,0.851,0.878
348,13,54,72,0,24,103,132,37,0.21,0.297,0.973,0.0,0.421,0.954,0.857,0.902
349,52,11,4,57,19,2,1,0,0.839,0.06,0.054,0.781,0.333,0.019,0.006,0.0
350,61,149,0,60,32,9,1,0,0.984,0.819,0.0,0.822,0.561,0.083,0.006,0.0
351,59,142,1,60,21,8,1,0,0.952,0.78,0.014,0.822,0.368,0.074,0.006,0.0
352,58,32,5,59,42,3,0,0,0.935,0.176,0.068,0.808,0.737,0.028,0.0,0.0
353,61,42,5,60,38,11,0,1,0.984,0.231,0.068,0.822,0.667,0.102,0.0,0.024
354,43,8,0,57,24,0,1,0,0.694,0.044,0.0,0.781,0.421,0.0,0.006,0.0
355,57,19,0,59,32,1,0,0,0.919,0.104,0.0,0.808,0.561,0.009,0.0,0.0
356,5,131,64,24,17,93,125,34,0.081,0.72,0.865,0.329,0.298,0.861,0.812,0.829
357,29,162,6,0,21,106,136,1,0.468,0.89,0.081,0.0,0.368,0.981,0.883,0.024
358,52,161,75,55,37,109,141,37,0.839,0.885,1.014,0.753,0.649,1.009,0.916,0.902
359,51,161,75,0,24,111,136,0,0.823,0.885,1.014,0.0,0.421,1.028,0.883,0.0
360,53,161,75,46,32,107,143,37,0.855,0.885,1.014,0.63,0.561,0.991,0.929,0.902
361,45,155,74,0,23,107,136,3,0.726,0.852,1.0,0.0,0.404,0.991,0.883,0.073
362,57,19,1,58,16,3,3,2,0.919,0.104,0.014,0.795,0.281,0.028,0.019,0.049
363,19,29,1,58,25,3,0,0,0.306,0.159,0.014,0.795,0.439,0.028,0.0,0.0
364,55,15,1,58,9,2,0,0,0.887,0.082,0.014,0.795,0.158,0.019,0.0,0.0
365,56,154,70,56,37,105,136,2,0.903,0.846,0.946,0.767,0.649,0.972,0.883,0.049
366,55,154,6,40,16,103,8,0,0.887,0.846,0.081,0.548,0.281,0.954,0.052,0.0
367,57,140,5,2,20,103,130,0,0.919,0.769,0.068,0.027,0.351,0.954,0.844,0.0
368,3,7,69,43,20,3,8,35,0.048,0.038,0.932,0.589,0.351,0.028,0.052,0.854
369,1,14,69,54,21,23,21,37,0.016,0.077,0.932,0.74,0.368,0.213,0.136,0.902
370,57,139,5,1,22,102,133,0,0.919,0.764,0.068,0.014,0.386,0.944,0.864,0.0
371,0,0,34,1,4,1,32,36,0.0,0.0,0.459,0.014,0.07,0.009,0.208,0.878
372,1,7,70,1,12,4,137,36,0.016,0.038,0.946,0.014,0.211,0.037,0.89,0.878
373,0,0,65,2,10,1,28,36,0.0,0.0,0.878,0.027,0.175,0.009,0.182,0.878
374,0,1,69,1,12,4,36,36,0.0,0.005,0.932,0.014,0.211,0.037,0.234,0.878
375,54,149,1,3,14,102,101,1,0.871,0.819,0.014,0.041,0.246,0.944,0.656,0.024
376,23,2,0,56,14,5,1,0,0.371,0.011,0.0,0.767,0.246,0.046,0.006,0.0
377,21,2,0,56,15,1,0,0,0.339,0.011,0.0,0.767,0.263,0.009,0.0,0.0
378,47,4,0,57,15,1,0,0,0.758,0.022,0.0,0.781,0.263,0.009,0.0,0.0
379,6,22,70,0,11,87,139,37,0.097,0.121,0.946,0.0,0.193,0.806,0.903,0.902
380,47,13,1,26,4,6,3,1,0.758,0.071,0.014,0.356,0.07,0.056,0.019,0.024
381,0,2,69,16,16,6,2,35,0.0,0.011,0.932,0.219,0.281,0.056,0.013,0.854
382,11,153,71,55,31,107,142,37,0.177,0.841,0.959,0.753,0.544,0.991,0.922,0.902
383,10,152,71,2,24,104,141,37,0.161,0.835,0.959,0.027,0.421,0.963,0.916,0.902
384,10,144,70,0,24,105,141,36,0.161,0.791,0.946,0.0,0.421,0.972,0.916,0.878
385,13,23,70,48,25,105,142,37,0.21,0.126,0.946,0.658,0.439,0.972,0.922,0.902
386,53,147,70,26,28,107,29,29,0.855,0.808,0.946,0.356,0.491,0.991,0.188,0.707
387,56,100,61,41,32,67,28,18,0.903,0.549,0.824,0.562,0.561,0.62,0.182,0.439
388,2,7,70,2,12,88,133,36,0.032,0.038,0.946,0.027,0.211,0.815,0.864,0.878
389,0,3,69,0,12,10,23,36,0.0,0.016,0.932,0.0,0.211,0.093,0.149,0.878
390,1,3,70,0,12,9,128,35,0.016,0.016,0.946,0.0,0.211,0.083,0.831,0.854
391,0,4,70,17,17,5,8,35,0.0,0.022,0.946,0.233,0.298,0.046,0.052,0.854
392,20,4,0,56,15,0,0,0,0.323,0.022,0.0,0.767,0.263,0.0,0.0,0.0
393,4,59,71,1,24,91,140,37,0.065,0.324,0.959,0.014,0.421,0.843,0.909,0.902
394,3,30,69,1,11,19,4,36,0.048,0.165,0.932,0.014,0.193,0.176,0.026,0.878
395,0,2,70,0,11,2,2,34,0.0,0.011,0.946,0.0,0.193,0.019,0.013,0.829
396,51,153,71,17,28,105,142,37,0.823,0.841,0.959,0.233,0.491,0.972,0.922,0.902
397,3,135,71,1,25,10,137,36,0.048,0.742,0.959,0.014,0.439,0.093,0.89,0.878
398,13,153,71,1,24,106,141,37,0.21,0.841,0.959,0.014,0.421,0.981,0.916,0.902
399,6,153,71,1,24,103,141,36,0.097,0.841,0.959,0.014,0.421,0.954,0.916,0.878
400,49,27,0,50,16,1,7,1,0.79,0.148,0.0,0.685,0.281,0.009,0.045,0.024
401,50,115,0,45,24,7,1,1,0.806,0.632,0.0,0.616,0.421,0.065,0.006,0.024
402,1,2,69,0,12,3,6,36,0.016,0.011,0.932,0.0,0.211,0.028,0.039,0.878
403,0,2,69,0,11,14,20,36,0.0,0.011,0.932,0.0,0.193,0.13,0.13,0.878
404,5,140,0,17,20,8,8,1,0.081,0.769,0.0,0.233,0.351,0.074,0.052,0.024
405,7,144,70,1,22,101,137,36,0.113,0.791,0.946,0.014,0.386,0.935,0.89,0.878
406,2,25,71,0,12,98,136,36,0.032,0.137,0.959,0.0,0.211,0.907,0.883,0.878
407,0,2,69,0,13,10,19,36,0.0,0.011,0.932,0.0,0.228,0.093,0.123,0.878
408,6,138,1,17,15,6,1,1,0.097,0.758,0.014,0.233,0.263,0.056,0.006,0.024
409,2,28,70,0,13,100,137,36,0.032,0.154,0.946,0.0,0.228,0.926,0.89,0.878
410,51,155,71,36,35,108,140,36,0.823,0.852,0.959,0.493,0.614,1.0,0.909,0.878
411,5,150,71,17,26,94,139,36,0.081,0.824,0.959,0.233,0.456,0.87,0.903,0.878
412,1,9,70,1,14,95,135,36,0.016,0.049,0.946,0.014,0.246,0.88,0.877,0.878
413,1,8,71,0,17,9,136,36,0.016,0.044,0.959,0.0,0.298,0.083,0.883,0.878
414,1,1,70,0,11,4,135,37,0.016,0.005,0.946,0.0,0.193,0.037,0.877,0.902
415,53,146,4,17,23,100,10,1,0.855,0.802,0.054,0.233,0.404,0.926,0.065,0.024
416,6,15,71,2,17,100,128,36,0.097,0.082,0.959,0.027,0.298,0.926,0.831,0.878
417,3,3,69,0,14,7,4,35,0.048,0.016,0.932,0.0,0.246,0.065,0.026,0.854
418,5,140,71,0,14,99,127,33,0.081,0.769,0.959,0.0,0.246,0.917,0.825,0.805
419,1,5,70,0,13,4,94,33,0.016,0.027,0.946,0.0,0.228,0.037,0.61,0.805
420,1,9,70,0,12,84,131,34,0.016,0.049,0.946,0.0,0.211,0.778,0.851,0.829
421,48,147,9,29,21,17,26,13,0.774,0.808,0.122,0.397,0.368,0.157,0.169,0.317
422,53,108,0,51,26,51,30,3,0.855,0.593,0.0,0.699,0.456,0.472,0.195,0.073
423,49,138,0,17,17,12,1,1,0.79,0.758,0.0,0.233,0.298,0.111,0.006,0.024
424,6,145,71,1,23,100,136,35,0.097,0.797,0.959,0.014,0.404,0.926,0.883,0.854
425,47,150,66,48,25,87,4,1,0.758,0.824,0.892,0.658,0.439,0.806,0.026,0.024
426,5,142,0,16,16,88,3,2,0.081,0.78,0.0,0.219,0.281,0.815,0.019,0.049
427,1,4,4,38,20,1,0,34,0.016,0.022,0.054,0.521,0.351,0.009,0.0,0.829
428,52,141,4,16,25,17,5,2,0.839,0.775,0.054,0.219,0.439,0.157,0.032,0.049
429,49,68,0,16,22,20,1,1,0.79,0.374,0.0,0.219,0.386,0.185,0.006,0.024
430,46,148,0,36,20,13,3,0,0.742,0.813,0.0,0.493,0.351,0.12,0.019,0.0
431,9,39,0,57,26,1,8,0,0.145,0.214,0.0,0.781,0.456,0.009,0.052,0.0
432,5,136,71,16,19,89,115,34,0.081,0.747,0.959,0.219,0.333,0.824,0.747,0.829
433,3,7,70,15,18,89,126,36,0.048,0.038,0.946,0.205,0.316,0.824,0.818,0.878
434,49,32,0,16,12,8,2,0,0.79,0.176,0.0,0.219,0.211,0.074,0.013,0.0
435,3,3,69,18,17,2,16,37,0.048,0.016,0.932,0.247,0.298,0.019,0.104,0.902
436,4,6,67,30,19,2,1,36,0.065,0.033,0.905,0.411,0.333,0.019,0.006,0.878
437,55,149,70,26,26,106,140,37,0.887,0.819,0.946,0.356,0.456,0.981,0.909,0.902
438,14,148,70,1,24,104,138,37,0.226,0.813,0.946,0.014,0.421,0.963,0.896,0.902
439,4,145,71,1,23,104,139,37,0.065,0.797,0.959,0.014,0.404,0.963,0.903,0.902
440,1,2,4,36,20,1,0,36,0.016,0.011,0.054,0.493,0.351,0.009,0.0,0.878
441,7,148,71,1,22,102,140,35,0.113,0.813,0.959,0.014,0.386,0.944,0.909,0.854
442,3,146,63,17,17,97,137,1,0.048,0.802,0.851,0.233,0.298,0.898,0.89,0.024
443,4,126,20,1,21,97,134,25,0.065,0.692,0.27,0.014,0.368,0.898,0.87,0.61
444,49,10,0,40,18,0,0,0,0.79,0.055,0.0,0.548,0.316,0.0,0.0,0.0
445,50,11,5,56,24,3,1,5,0.806,0.06,0.068,0.767,0.421,0.028,0.006,0.122
446,3,12,69,0,11,88,125,35,0.048,0.066,0.932,0.0,0.193,0.815,0.812,0.854
447,12,64,69,14,15,100,132,37,0.194,0.352,0.932,0.192,0.263,0.926,0.857,0.902
448,3,0,0,31,8,0,0,0,0.048,0.0,0.0,0.425,0.14,0.0,0.0,0.0
449,48,6,5,57,25,2,0,0,0.774,0.033,0.068,0.781,0.439,0.019,0.0,0.0
450,3,62,65,1,8,98,132,36,0.048,0.341,0.878,0.014,0.14,0.907,0.857,0.878
451,7,125,69,23,11,99,130,34,0.113,0.687,0.932,0.315,0.193,0.917,0.844,0.829
452,48,132,62,6,14,100,120,9,0.774,0.725,0.838,0.082,0.246,0.926,0.779,0.22
453,10,8,4,54,21,1,1,0,0.161,0.044,0.054,0.74,0.368,0.009,0.006,0.0
454,9,4,4,52,23,2,3,0,0.145,0.022,0.054,0.712,0.404,0.019,0.019,0.0
455,1,1,4,1,9,2,2,29,0.016,0.005,0.054,0.014,0.158,0.019,0.013,0.707
456,51,135,68,1,20,101,129,1,0.823,0.742,0.919,0.014,0.351,0.935,0.838,0.024
457,1,7,68,0,14,60,111,32,0.016,0.038,0.919,0.0,0.246,0.556,0.721,0.78
458,56,161,74,61,24,109,144,25,0.903,0.885,1.0,0.836,0.421,1.009,0.935,0.61
459,56,158,73,61,26,106,143,2,0.903,0.868,0.986,0.836,0.456,0.981,0.929,0.049
460,56,161,74,59,26,109,144,2,0.903,0.885,1.0,0.808,0.456,1.009,0.935,0.049
461,56,161,74,61,25,109,144,1,0.903,0.885,1.0,0.836,0.439,1.009,0.935,0.024
462,58,162,8,40,20,108,138,0,0.935,0.89,0.108,0.548,0.351,1.0,0.896,0.0
463,50,158,69,8,18,109,142,34,0.806,0.868,0.932,0.11,0.316,1.009,0.922,0.829
464,50,159,70,5,20,109,144,32,0.806,0.874,0.946,0.068,0.351,1.009,0.935,0.78
465,56,160,73,59,26,107,144,34,0.903,0.879,0.986,0.808,0.456,0.991,0.935,0.829
466,58,156,71,57,24,112,132,27,0.935,0.857,0.959,0.781,0.421,1.037,0.857,0.659
467,54,153,3,5,10,108,136,9,0.871,0.841,0.041,0.068,0.175,1.0,0.883,0.22
468,12,40,73,46,20,77,139,36,0.194,0.22,0.986,0.63,0.351,0.713,0.903,0.878
469,11,142,71,1,20,111,137,35,0.177,0.78,0.959,0.014,0.351,1.028,0.89,0.854
470,8,128,69,1,17,107,132,36,0.129,0.703,0.932,0.014,0.298,0.991,0.857,0.878
471,0,53,71,0,16,108,123,36,0.0,0.291,0.959,0.0,0.281,1.0,0.799,0.878
472,10,121,70,0,15,111,137,35,0.161,0.665,0.946,0.0,0.263,1.028,0.89,0.854
473,1,115,69,0,8,105,130,33,0.016,0.632,0.932,0.0,0.14,0.972,0.844,0.805
474,52,21,2,60,25,6,6,0,0.839,0.115,0.027,0.822,0.439,0.056,0.039,0.0
475,2,133,71,0,9,111,140,36,0.032,0.731,0.959,0.0,0.158,1.028,0.909,0.878
476,0,20,69,0,11,103,129,34,0.0,0.11,0.932,0.0,0.193,0.954,0.838,0.829
477,3,137,71,0,11,112,139,35,0.048,0.753,0.959,0.0,0.193,1.037,0.903,0.854
478,5,20,70,0,11,104,130,35,0.081,0.11,0.946,0.0,0.193,0.963,0.844,0.854
479,7,114,71,1,12,112,129,36,0.113,0.626,0.959,0.014,0.211,1.037,0.838,0.878
480,0,17,70,0,12,104,129,35,0.0,0.093,0.946,0.0,0.211,0.963,0.838,0.854
481,4,113,69,0,9,107,128,33,0.065,0.621,0.932,0.0,0.158,0.991,0.831,0.805
482,1,150,73,23,21,33,140,36,0.016,0.824,0.986,0.315,0.368,0.306,0.909,0.878
483,0,125,72,23,13,97,136,31,0.0,0.687,0.973,0.315,0.228,0.898,0.883,0.756
484,1,137,72,1,12,105,132,34,0.016,0.753,0.973,0.014,0.211,0.972,0.857,0.829
485,3,2,73,2,12,6,136,32,0.048,0.011,0.986,0.027,0.211,0.056,0.883,0.78
486,1,3,73,18,10,4,137,4,0.016,0.016,0.986,0.247,0.175,0.037,0.89,0.098
487,0,141,72,44,23,91,135,33,0.0,0.775,0.973,0.603,0.404,0.843,0.877,0.805
488,0,2,69,0,10,5,27,29,0.0,0.011,0.932,0.0,0.175,0.046,0.175,0.707
489,0,1,71,0,10,7,120,29,0.0,0.005,0.959,0.0,0.175,0.065,0.779,0.707
490,1,5,72,55,14,31,135,36,0.016,0.027,0.973,0.753,0.246,0.287,0.877,0.878
491,0,15,72,20,11,29,131,36,0.0,0.082,0.973,0.274,0.193,0.269,0.851,0.878
492,1,138,70,4,10,93,133,31,0.016,0.758,0.946,0.055,0.175,0.861,0.864,0.756
493,0,3,63,0,9,2,12,30,0.0,0.016,0.851,0.0,0.158,0.019,0.078,0.732
494,1,130,71,4,11,90,137,30,0.016,0.714,0.959,0.055,0.193,0.833,0.89,0.732
495,16,149,73,7,19,101,138,30,0.258,0.819,0.986,0.096,0.333,0.935,0.896,0.732
496,2,111,66,0,10,82,130,24,0.032,0.61,0.892,0.0,0.175,0.759,0.844,0.585
497,1,111,69,0,10,81,131,27,0.016,0.61,0.932,0.0,0.175,0.75,0.851,0.659
498,17,142,73,22,13,98,139,35,0.274,0.78,0.986,0.301,0.228,0.907,0.903,0.854
499,0,4,73,23,12,9,135,36,0.0,0.022,0.986,0.315,0.211,0.083,0.877,0.878
500,0,6,71,0,10,30,131,22,0.0,0.033,0.959,0.0,0.175,0.278,0.851,0.537
501,0,7,71,0,9,30,127,27,0.0,0.038,0.959,0.0,0.158,0.278,0.825,0.659
502,56,145,6,53,34,104,32,36,0.903,0.797,0.081,0.726,0.596,0.963,0.208,0.878
503,1,125,73,18,13,87,130,32,0.016,0.687,0.986,0.247,0.228,0.806,0.844,0.78
504,3,150,73,0,13,111,137,29,0.048,0.824,0.986,0.0,0.228,1.028,0.89,0.707
505,53,153,73,0,22,111,136,33,0.855,0.841,0.986,0.0,0.386,1.028,0.883,0.805
506,54,5,0,42,22,9,0,0,0.871,0.027,0.0,0.575,0.386,0.083,0.0,0.0
507,4,24,72,24,16,82,138,36,0.065,0.132,0.973,0.329,0.281,0.759,0.896,0.878
508,2,16,73,28,16,97,141,35,0.032,0.088,0.986,0.384,0.281,0.898,0.916,0.854
509,8,15,73,18,17,101,140,35,0.129,0.082,0.986,0.247,0.298,0.935,0.909,0.854
510,46,152,73,18,25,86,138,36,0.742,0.835,0.986,0.247,0.439,0.796,0.896,0.878
511,1,5,0,53,9,1,2,6,0.016,0.027,0.0,0.726,0.158,0.009,0.013,0.146
512,57,140,69,50,33,103,135,30,0.919,0.769,0.932,0.685,0.579,0.954,0.877,0.732
513,48,135,64,6,9,103,130,4,0.774,0.742,0.865,0.082,0.158,0.954,0.844,0.098
514,55,141,12,49,29,103,124,0,0.887,0.775,0.162,0.671,0.509,0.954,0.805,0.0
515,53,138,68,36,28,104,133,24,0.855,0.758,0.919,0.493,0.491,0.963,0.864,0.585
516,53,140,5,28,23,102,133,8,0.855,0.769,0.068,0.384,0.404,0.944,0.864,0.195
517,54,138,67,29,26,102,131,13,0.871,0.758,0.905,0.397,0.456,0.944,0.851,0.317
518,54,131,68,42,29,100,120,22,0.871,0.72,0.919,0.575,0.509,0.926,0.779,0.537
519,23,100,1,33,28,2,0,0,0.371,0.549,0.014,0.452,0.491,0.019,0.0,0.0
520,4,1,53,4,23,6,102,27,0.065,0.005,0.716,0.055,0.404,0.056,0.662,0.659
521,50,142,60,57,29,96,113,3,0.806,0.78,0.811,0.781,0.509,0.889,0.734,0.073
522,58,149,70,43,29,106,128,13,0.935,0.819,0.946,0.589,0.509,0.981,0.831,0.317
523,61,146,70,16,27,109,131,31,0.984,0.802,0.946,0.219,0.474,1.009,0.851,0.756
524,57,7,0,59,24,3,3,1,0.919,0.038,0.0,0.808,0.421,0.028,0.019,0.024
525,0,5,67,0,13,4,129,34,0.0,0.027,0.905,0.0,0.228,0.037,0.838,0.829
526,3,146,74,0,25,10,135,36,0.048,0.802,1.0,0.0,0.439,0.093,0.877,0.878
527,55,151,74,1,26,108,138,36,0.887,0.83,1.0,0.014,0.456,1.0,0.896,0.878
528,54,139,7,1,20,108,133,1,0.871,0.764,0.095,0.014,0.351,1.0,0.864,0.024
529,0,4,76,17,19,25,133,35,0.0,0.022,1.027,0.233,0.333,0.231,0.864,0.854
530,0,1,14,0,6,2,3,30,0.0,0.005,0.189,0.0,0.105,0.019,0.019,0.732
531,1,5,74,0,15,4,134,29,0.016,0.027,1.0,0.0,0.263,0.037,0.87,0.707
532,61,109,70,32,49,83,135,12,0.984,0.599,0.946,0.438,0.86,0.769,0.877,0.293
533,3,147,76,0,24,108,142,36,0.048,0.808,1.027,0.0,0.421,1.0,0.922,0.878
534,59,7,0,51,30,2,0,1,0.952,0.038,0.0,0.699,0.526,0.019,0.0,0.024
535,3,152,75,0,25,105,139,33,0.048,0.835,1.014,0.0,0.439,0.972,0.903,0.805
536,57,155,1,49,39,108,137,7,0.919,0.852,0.014,0.671,0.684,1.0,0.89,0.171
537,53,20,0,59,41,1,0,1,0.855,0.11,0.0,0.808,0.719,0.009,0.0,0.024
538,0,1,75,0,14,3,5,37,0.0,0.005,1.014,0.0,0.246,0.028,0.032,0.902
539,0,1,74,0,15,11,18,35,0.0,0.005,1.0,0.0,0.263,0.102,0.117,0.854
