Title,ECR,EPP,Greens/EFA,IDG,NI,REG,S&D,The Left,ECR%,EPP%,Greens/EFA%,IDG%,NI%,REG%,S&D%,The Left%
11261,14,59,0,31,18,35,49,8,0.219,0.335,0.0,0.484,0.391,0.343,0.34,0.211
11262,54,171,67,43,30,102,143,35,0.844,0.972,0.944,0.672,0.652,1.0,0.993,0.921
11263,9,5,0,61,25,78,131,29,0.141,0.028,0.0,0.953,0.543,0.765,0.91,0.763
11264,54,0,66,36,22,4,134,37,0.844,0.0,0.93,0.562,0.478,0.039,0.931,0.974
11265,55,0,67,37,32,6,24,11,0.859,0.0,0.944,0.578,0.696,0.059,0.167,0.289
11266,61,0,4,64,22,0,0,5,0.953,0.0,0.056,1.0,0.478,0.0,0.0,0.132
11267,59,94,1,64,30,12,45,10,0.922,0.534,0.014,1.0,0.652,0.118,0.312,0.263
11268,10,80,1,30,28,11,48,10,0.156,0.455,0.014,0.469,0.609,0.108,0.333,0.263
11269,63,161,67,63,34,101,142,35,0.984,0.915,0.944,0.984,0.739,0.99,0.986,0.921
11270,62,0,4,65,22,0,0,2,0.969,0.0,0.056,1.016,0.478,0.0,0.0,0.053
11271,15,0,0,65,22,0,0,0,0.234,0.0,0.0,1.016,0.478,0.0,0.0,0.0
11272,16,74,0,37,17,17,137,35,0.25,0.42,0.0,0.578,0.37,0.167,0.951,0.921
11273,22,0,0,65,10,0,0,0,0.344,0.0,0.0,1.016,0.217,0.0,0.0,0.0
11274,45,162,67,21,32,100,140,37,0.703,0.92,0.944,0.328,0.696,0.98,0.972,0.974
11275,4,169,0,20,16,30,10,5,0.062,0.96,0.0,0.312,0.348,0.294,0.069,0.132
11276,1,14,67,43,20,1,28,37,0.016,0.08,0.944,0.672,0.435,0.01,0.194,0.974
11277,9,12,67,39,25,6,139,37,0.141,0.068,0.944,0.609,0.543,0.059,0.965,0.974
11278,0,10,67,27,18,2,143,37,0.0,0.057,0.944,0.422,0.391,0.02,0.993,0.974
11279,8,6,67,37,21,2,14,37,0.125,0.034,0.944,0.578,0.457,0.02,0.097,0.974
11280,55,4,67,39,32,2,10,6,0.859,0.023,0.944,0.609,0.696,0.02,0.069,0.158
11281,50,31,3,27,19,1,45,33,0.781,0.176,0.042,0.422,0.413,0.01,0.312,0.868
11282,35,141,63,19,29,101,138,2,0.547,0.801,0.887,0.297,0.63,0.99,0.958,0.053
11283,51,151,67,42,31,101,139,2,0.797,0.858,0.944,0.656,0.674,0.99,0.965,0.053
11284,57,169,66,48,21,23,140,31,0.891,0.96,0.93,0.75,0.457,0.225,0.972,0.816
11285,0,0,0,33,9,0,2,26,0.0,0.0,0.0,0.516,0.196,0.0,0.014,0.684
11286,61,0,0,31,3,4,140,2,0.953,0.0,0.0,0.484,0.065,0.039,0.972,0.053
11287,53,165,68,37,16,100,135,9,0.828,0.938,0.958,0.578,0.348,0.98,0.938,0.237
11288,53,171,66,3,0,2,0,0,0.828,0.972,0.93,0.047,0.0,0.02,0.0,0.0
11289,56,12,0,3,4,0,4,0,0.875,0.068,0.0,0.047,0.087,0.0,0.028,0.0
11290,56,172,66,31,17,102,141,36,0.875,0.977,0.93,0.484,0.37,1.0,0.979,0.947
11291,6,172,66,0,13,102,141,36,0.094,0.977,0.93,0.0,0.283,1.0,0.979,0.947
11292,49,170,67,28,15,98,133,27,0.766,0.966,0.944,0.438,0.326,0.961,0.924,0.711
11293,60,173,66,24,19,102,143,37,0.938,0.983,0.93,0.375,0.413,1.0,0.993,0.974
11294,60,174,66,25,30,102,143,17,0.938,0.989,0.93,0.391,0.652,1.0,0.993,0.447
11295,1,9,66,3,19,101,143,39,0.016,0.051,0.93,0.047,0.413,0.99,0.993,1.026
11296,1,9,66,3,19,101,143,39,0.016,0.051,0.93,0.047,0.413,0.99,0.993,1.026
11297,64,17,66,34,20,101,143,39,1.0,0.097,0.93,0.531,0.435,0.99,0.993,1.026
11298,1,16,66,0,17,101,143,37,0.016,0.091,0.93,0.0,0.37,0.99,0.993,0.974
11299,5,12,66,6,20,101,143,39,0.078,0.068,0.93,0.094,0.435,0.99,0.993,1.026
11300,60,173,66,24,31,102,143,37,0.938,0.983,0.93,0.375,0.674,1.0,0.993,0.974
11301,1,173,66,0,18,98,143,39,0.016,0.983,0.93,0.0,0.391,0.961,0.993,1.026
11302,60,174,0,8,24,22,141,2,0.938,0.989,0.0,0.125,0.522,0.216,0.979,0.053
11303,64,174,0,62,29,2,141,2,1.0,0.989,0.0,0.969,0.63,0.02,0.979,0.053
11304,64,174,65,62,35,101,143,37,1.0,0.989,0.915,0.969,0.761,0.99,0.993,0.974
11305,57,174,68,26,29,101,139,33,0.891,0.989,0.958,0.406,0.63,0.99,0.965,0.868
11306,46,10,7,40,24,0,44,36,0.719,0.057,0.099,0.625,0.522,0.0,0.306,0.947
11307,52,14,0,46,9,1,0,1,0.812,0.08,0.0,0.719,0.196,0.01,0.0,0.026
11308,57,2,1,64,19,0,0,1,0.891,0.011,0.014,1.0,0.413,0.0,0.0,0.026
11309,62,173,66,26,36,101,143,39,0.969,0.983,0.93,0.406,0.783,0.99,0.993,1.026
11310,61,171,0,62,23,100,109,8,0.953,0.972,0.0,0.969,0.5,0.98,0.757,0.211
11311,59,173,66,40,36,101,143,39,0.922,0.983,0.93,0.625,0.783,0.99,0.993,1.026
11312,62,169,1,34,17,99,111,5,0.969,0.96,0.014,0.531,0.37,0.971,0.771,0.132
11313,58,173,65,32,36,101,143,39,0.906,0.983,0.915,0.5,0.783,0.99,0.993,1.026
11314,61,161,64,26,27,100,111,1,0.953,0.915,0.901,0.406,0.587,0.98,0.771,0.026
11315,6,163,66,0,29,96,143,34,0.094,0.926,0.93,0.0,0.63,0.941,0.993,0.895
11316,1,4,65,0,17,3,40,34,0.016,0.023,0.915,0.0,0.37,0.029,0.278,0.895
11317,55,173,66,34,35,101,143,39,0.859,0.983,0.93,0.531,0.761,0.99,0.993,1.026
11318,61,169,64,35,21,100,110,2,0.953,0.96,0.901,0.547,0.457,0.98,0.764,0.053
11319,10,164,66,21,27,101,142,37,0.156,0.932,0.93,0.328,0.587,0.99,0.986,0.974
11320,60,173,66,39,36,101,142,39,0.938,0.983,0.93,0.609,0.783,0.99,0.986,1.026
11321,58,169,1,50,23,98,108,2,0.906,0.96,0.014,0.781,0.5,0.961,0.75,0.053
11322,8,172,66,22,33,101,142,38,0.125,0.977,0.93,0.344,0.717,0.99,0.986,1.0
11323,1,3,66,20,20,1,38,34,0.016,0.017,0.93,0.312,0.435,0.01,0.264,0.895
11324,18,30,0,55,21,1,4,2,0.281,0.17,0.0,0.859,0.457,0.01,0.028,0.053
11325,21,165,66,63,39,101,143,39,0.328,0.938,0.93,0.984,0.848,0.99,0.993,1.026
11326,13,164,66,30,35,101,143,38,0.203,0.932,0.93,0.469,0.761,0.99,0.993,1.0
11327,57,173,66,21,35,101,143,39,0.891,0.983,0.93,0.328,0.761,0.99,0.993,1.026
11328,58,170,0,18,17,99,28,5,0.906,0.966,0.0,0.281,0.37,0.971,0.194,0.132
11329,20,172,1,1,25,99,126,3,0.312,0.977,0.014,0.016,0.543,0.971,0.875,0.079
11330,24,172,66,31,39,102,143,38,0.375,0.977,0.93,0.484,0.848,1.0,0.993,1.0
11331,18,169,1,19,21,96,38,6,0.281,0.96,0.014,0.297,0.457,0.941,0.264,0.158
11332,61,172,66,37,35,102,138,36,0.953,0.977,0.93,0.578,0.761,1.0,0.958,0.947
11333,59,167,0,37,21,98,124,1,0.922,0.949,0.0,0.578,0.457,0.961,0.861,0.026
11334,40,10,21,41,25,4,18,37,0.625,0.057,0.296,0.641,0.543,0.039,0.125,0.974
11335,62,173,66,36,37,102,143,39,0.969,0.983,0.93,0.562,0.804,1.0,0.993,1.026
11336,59,169,64,57,26,101,109,1,0.922,0.96,0.901,0.891,0.565,0.99,0.757,0.026
11337,45,156,66,33,34,96,142,34,0.703,0.886,0.93,0.516,0.739,0.941,0.986,0.895
11338,8,154,1,14,17,101,104,0,0.125,0.875,0.014,0.219,0.37,0.99,0.722,0.0
11339,57,173,66,33,35,102,143,35,0.891,0.983,0.93,0.516,0.761,1.0,0.993,0.921
11340,61,171,0,61,30,101,105,1,0.953,0.972,0.0,0.953,0.652,0.99,0.729,0.026
11341,58,159,66,61,38,102,143,38,0.906,0.903,0.93,0.953,0.826,1.0,0.993,1.0
11342,54,158,0,29,28,100,135,2,0.844,0.898,0.0,0.453,0.609,0.98,0.938,0.053
11343,2,3,31,3,19,1,18,26,0.031,0.017,0.437,0.047,0.413,0.01,0.125,0.684
11344,44,17,66,29,24,25,63,38,0.688,0.097,0.93,0.453,0.522,0.245,0.438,1.0
11345,44,17,65,39,21,25,58,7,0.688,0.097,0.915,0.609,0.457,0.245,0.403,0.184
11346,58,164,66,40,38,100,140,33,0.906,0.932,0.93,0.625,0.826,0.98,0.972,0.868
11347,60,162,0,32,21,73,100,3,0.938,0.92,0.0,0.5,0.457,0.716,0.694,0.079
11348,59,160,66,63,40,101,141,39,0.922,0.909,0.93,0.984,0.87,0.99,0.979,1.026
11349,50,160,66,34,37,101,141,39,0.781,0.909,0.93,0.531,0.804,0.99,0.979,1.026
11350,39,10,65,7,20,2,25,33,0.609,0.057,0.915,0.109,0.435,0.02,0.174,0.868
11351,14,19,1,47,9,9,1,0,0.219,0.108,0.014,0.734,0.196,0.088,0.007,0.0
11352,2,3,12,14,17,4,13,32,0.031,0.017,0.169,0.219,0.37,0.039,0.09,0.842
11353,61,172,66,63,38,102,138,39,0.953,0.977,0.93,0.984,0.826,1.0,0.958,1.026
11354,45,171,66,39,37,93,121,39,0.703,0.972,0.93,0.609,0.804,0.912,0.84,1.026
11355,49,10,66,40,25,9,60,39,0.766,0.057,0.93,0.625,0.543,0.088,0.417,1.026
11356,3,7,65,28,22,5,38,34,0.047,0.04,0.915,0.438,0.478,0.049,0.264,0.895
11357,23,163,1,4,13,77,84,7,0.359,0.926,0.014,0.062,0.283,0.755,0.583,0.184
11358,52,5,66,26,21,4,23,38,0.812,0.028,0.93,0.406,0.457,0.039,0.16,1.0
11359,57,163,0,24,18,76,87,3,0.891,0.926,0.0,0.375,0.391,0.745,0.604,0.079
11360,6,2,66,6,16,4,23,32,0.094,0.011,0.93,0.094,0.348,0.039,0.16,0.842
11361,58,160,66,27,36,102,143,35,0.906,0.909,0.93,0.422,0.783,1.0,0.993,0.921
11362,61,158,65,49,25,102,112,8,0.953,0.898,0.915,0.766,0.543,1.0,0.778,0.211
11363,50,12,66,40,24,4,131,37,0.781,0.068,0.93,0.625,0.522,0.039,0.91,0.974
11364,0,3,66,62,25,5,47,38,0.0,0.017,0.93,0.969,0.543,0.049,0.326,1.0
11365,58,173,66,38,39,102,143,35,0.906,0.983,0.93,0.594,0.848,1.0,0.993,0.921
11366,61,169,65,23,21,99,103,1,0.953,0.96,0.915,0.359,0.457,0.971,0.715,0.026
11367,59,172,66,41,36,101,143,39,0.922,0.977,0.93,0.641,0.783,0.99,0.993,1.026
11368,62,169,65,33,20,100,107,2,0.969,0.96,0.915,0.516,0.435,0.98,0.743,0.053
11369,62,160,66,64,36,102,143,2,0.969,0.909,0.93,1.0,0.783,1.0,0.993,0.053
11370,58,158,0,55,23,100,124,0,0.906,0.898,0.0,0.859,0.5,0.98,0.861,0.0
11371,54,171,66,36,38,102,143,35,0.844,0.972,0.93,0.562,0.826,1.0,0.993,0.921
11372,58,169,1,49,22,98,104,2,0.906,0.96,0.014,0.766,0.478,0.961,0.722,0.053
11373,52,9,66,19,18,4,40,35,0.812,0.051,0.93,0.297,0.391,0.039,0.278,0.921
11374,51,14,66,34,22,7,32,33,0.797,0.08,0.93,0.531,0.478,0.069,0.222,0.868
11375,49,11,65,37,22,30,51,34,0.766,0.062,0.915,0.578,0.478,0.294,0.354,0.895
11376,6,4,66,19,17,5,21,33,0.094,0.023,0.93,0.297,0.37,0.049,0.146,0.868
11377,52,3,64,19,18,1,40,34,0.812,0.017,0.901,0.297,0.391,0.01,0.278,0.895
11378,53,4,29,35,21,4,40,33,0.828,0.023,0.408,0.547,0.457,0.039,0.278,0.868
11379,9,3,17,8,16,1,32,33,0.141,0.017,0.239,0.125,0.348,0.01,0.222,0.868
11380,62,160,66,63,40,102,143,39,0.969,0.909,0.93,0.984,0.87,1.0,0.993,1.026
11381,57,158,1,63,26,98,125,0,0.891,0.898,0.014,0.984,0.565,0.961,0.868,0.0
11382,56,1,4,64,11,0,0,11,0.875,0.006,0.056,1.0,0.239,0.0,0.0,0.289
11383,47,157,51,36,33,89,138,4,0.734,0.892,0.718,0.562,0.717,0.873,0.958,0.105
11384,63,175,67,62,36,102,142,37,0.984,0.994,0.944,0.969,0.783,1.0,0.986,0.974
11385,64,174,69,60,34,102,142,33,1.0,0.989,0.972,0.938,0.739,1.0,0.986,0.868
11386,55,175,67,24,29,102,142,4,0.859,0.994,0.944,0.375,0.63,1.0,0.986,0.105
11387,56,174,69,27,24,102,142,4,0.875,0.989,0.972,0.422,0.522,1.0,0.986,0.105
11388,63,175,67,49,38,102,142,39,0.984,0.994,0.944,0.766,0.826,1.0,0.986,1.026
11389,62,173,67,55,33,102,142,39,0.969,0.983,0.944,0.859,0.717,1.0,0.986,1.026
11390,62,173,67,55,33,102,142,39,0.969,0.983,0.944,0.859,0.717,1.0,0.986,1.026
11391,62,173,67,55,33,102,142,39,0.969,0.983,0.944,0.859,0.717,1.0,0.986,1.026
11392,62,173,67,55,33,102,142,39,0.969,0.983,0.944,0.859,0.717,1.0,0.986,1.026
11393,62,173,67,55,33,102,142,39,0.969,0.983,0.944,0.859,0.717,1.0,0.986,1.026
11394,62,173,67,55,33,102,142,39,0.969,0.983,0.944,0.859,0.717,1.0,0.986,1.026
11395,63,173,67,36,30,102,142,16,0.984,0.983,0.944,0.562,0.652,1.0,0.986,0.421
11396,62,173,67,55,32,102,142,39,0.969,0.983,0.944,0.859,0.696,1.0,0.986,1.026
11397,62,173,67,55,33,102,142,39,0.969,0.983,0.944,0.859,0.717,1.0,0.986,1.026
11398,62,173,67,55,33,102,142,39,0.969,0.983,0.944,0.859,0.717,1.0,0.986,1.026
11399,62,174,67,47,35,100,144,38,0.969,0.989,0.944,0.734,0.761,0.98,1.0,1.0
11400,62,174,67,25,30,100,144,38,0.969,0.989,0.944,0.391,0.652,0.98,1.0,1.0
11401,1,0,64,25,20,1,19,39,0.016,0.0,0.901,0.391,0.435,0.01,0.132,1.026
11402,1,0,64,28,22,1,9,39,0.016,0.0,0.901,0.438,0.478,0.01,0.062,1.026
11403,48,174,67,50,40,95,144,37,0.75,0.989,0.944,0.781,0.87,0.931,1.0,0.974
11404,0,158,70,0,17,97,144,38,0.0,0.898,0.986,0.0,0.37,0.951,1.0,1.0
11405,61,174,70,62,37,102,144,39,0.953,0.989,0.986,0.969,0.804,1.0,1.0,1.026
11406,7,0,1,64,10,0,0,0,0.109,0.0,0.014,1.0,0.217,0.0,0.0,0.0
11407,0,25,69,0,16,82,140,26,0.0,0.142,0.972,0.0,0.348,0.804,0.972,0.684
11408,11,36,69,12,16,95,144,36,0.172,0.205,0.972,0.188,0.348,0.931,1.0,0.947
11409,12,162,69,31,29,102,144,39,0.188,0.92,0.972,0.484,0.63,1.0,1.0,1.026
11410,9,29,69,24,17,89,144,38,0.141,0.165,0.972,0.375,0.37,0.873,1.0,1.0
11411,9,14,69,24,17,89,144,38,0.141,0.08,0.972,0.375,0.37,0.873,1.0,1.0
11412,10,173,69,24,30,102,144,38,0.156,0.983,0.972,0.375,0.652,1.0,1.0,1.0
11413,0,173,69,31,30,90,143,38,0.0,0.983,0.972,0.484,0.652,0.882,0.993,1.0
11414,53,174,69,36,29,100,143,38,0.828,0.989,0.972,0.562,0.63,0.98,0.993,1.0
11415,64,174,1,63,30,101,2,2,1.0,0.989,0.014,0.984,0.652,0.99,0.014,0.053
11416,8,0,69,24,19,92,144,38,0.125,0.0,0.972,0.375,0.413,0.902,1.0,1.0
11417,0,21,69,0,16,84,144,39,0.0,0.119,0.972,0.0,0.348,0.824,1.0,1.026
11418,0,174,69,0,29,102,144,39,0.0,0.989,0.972,0.0,0.63,1.0,1.0,1.026
11419,0,174,69,0,28,102,144,39,0.0,0.989,0.972,0.0,0.609,1.0,1.0,1.026
11420,60,172,0,13,16,21,0,0,0.938,0.977,0.0,0.203,0.348,0.206,0.0,0.0
11421,63,160,0,32,20,58,1,0,0.984,0.909,0.0,0.5,0.435,0.569,0.007,0.0
11422,0,174,69,0,28,102,143,39,0.0,0.989,0.972,0.0,0.609,1.0,0.993,1.026
11423,0,5,69,0,16,84,144,39,0.0,0.028,0.972,0.0,0.348,0.824,1.0,1.026
11424,0,174,69,0,28,92,144,39,0.0,0.989,0.972,0.0,0.609,0.902,1.0,1.026
11425,59,174,1,62,31,96,143,39,0.922,0.989,0.014,0.969,0.674,0.941,0.993,1.026
11426,63,0,0,64,10,0,0,0,0.984,0.0,0.0,1.0,0.217,0.0,0.0,0.0
11427,0,8,69,1,15,95,144,39,0.0,0.045,0.972,0.016,0.326,0.931,1.0,1.026
11428,8,172,69,0,28,94,144,29,0.125,0.977,0.972,0.0,0.609,0.922,1.0,0.763
11429,53,3,69,7,17,89,144,39,0.828,0.017,0.972,0.109,0.37,0.873,1.0,1.026
11430,63,174,69,56,37,102,143,39,0.984,0.989,0.972,0.875,0.804,1.0,0.993,1.026
11431,5,17,69,31,17,94,144,39,0.078,0.097,0.972,0.484,0.37,0.922,1.0,1.026
11432,59,173,0,63,29,101,1,1,0.922,0.983,0.0,0.984,0.63,0.99,0.007,0.026
11433,64,7,3,20,7,9,1,13,1.0,0.04,0.042,0.312,0.152,0.088,0.007,0.342
11434,7,0,0,65,12,0,0,0,0.109,0.0,0.0,1.016,0.261,0.0,0.0,0.0
11435,63,173,69,63,36,102,143,39,0.984,0.983,0.972,0.984,0.783,1.0,0.993,1.026
11436,3,13,1,25,19,100,29,38,0.047,0.074,0.014,0.391,0.413,0.98,0.201,1.0
11437,0,0,69,32,22,99,144,39,0.0,0.0,0.972,0.5,0.478,0.971,1.0,1.026
11438,1,173,69,8,27,102,144,38,0.016,0.983,0.972,0.125,0.587,1.0,1.0,1.0
11439,1,11,69,1,15,95,143,38,0.016,0.062,0.972,0.016,0.326,0.931,0.993,1.0
11440,64,174,4,39,28,101,4,2,1.0,0.989,0.056,0.609,0.609,0.99,0.028,0.053
11441,64,1,0,65,10,1,0,0,1.0,0.006,0.0,1.016,0.217,0.01,0.0,0.0
11442,8,0,0,65,11,1,0,0,0.125,0.0,0.0,1.016,0.239,0.01,0.0,0.0
11443,8,172,64,24,29,100,143,29,0.125,0.977,0.901,0.375,0.63,0.98,0.993,0.763
11444,4,2,70,1,13,16,42,34,0.062,0.011,0.986,0.016,0.283,0.157,0.292,0.895
11445,20,2,5,65,19,4,3,1,0.312,0.011,0.07,1.016,0.413,0.039,0.021,0.026
11446,11,6,70,37,20,19,47,39,0.172,0.034,0.986,0.578,0.435,0.186,0.326,1.026
11447,54,173,70,48,37,102,142,39,0.844,0.983,0.986,0.75,0.804,1.0,0.986,1.026
11448,57,172,1,63,23,95,108,2,0.891,0.977,0.014,0.984,0.5,0.931,0.75,0.053
11449,57,173,0,59,24,101,110,1,0.891,0.983,0.0,0.922,0.522,0.99,0.764,0.026
11450,13,83,70,21,20,38,64,37,0.203,0.472,0.986,0.328,0.435,0.373,0.444,0.974
11451,59,173,70,57,35,102,139,6,0.922,0.983,0.986,0.891,0.761,1.0,0.965,0.158
11452,60,169,0,53,25,92,105,1,0.938,0.96,0.0,0.828,0.543,0.902,0.729,0.026
11453,4,3,69,31,18,16,44,17,0.062,0.017,0.972,0.484,0.391,0.157,0.306,0.447
11454,57,174,70,56,36,102,143,39,0.891,0.989,0.986,0.875,0.783,1.0,0.993,1.026
11455,60,170,0,48,24,96,107,0,0.938,0.966,0.0,0.75,0.522,0.941,0.743,0.0
11456,60,170,0,51,26,94,104,0,0.938,0.966,0.0,0.797,0.565,0.922,0.722,0.0
11457,61,174,70,58,36,102,143,39,0.953,0.989,0.986,0.906,0.783,1.0,0.993,1.026
11458,60,173,0,60,27,96,115,3,0.938,0.983,0.0,0.938,0.587,0.941,0.799,0.079
11459,13,32,70,6,12,24,88,37,0.203,0.182,0.986,0.094,0.261,0.235,0.611,0.974
11460,58,99,0,57,23,84,109,3,0.906,0.562,0.0,0.891,0.5,0.824,0.757,0.079
11461,42,73,0,54,24,49,80,0,0.656,0.415,0.0,0.844,0.522,0.48,0.556,0.0
11462,45,73,0,54,24,49,79,1,0.703,0.415,0.0,0.844,0.522,0.48,0.549,0.026
11463,13,18,70,39,22,40,68,38,0.203,0.102,0.986,0.609,0.478,0.392,0.472,1.0
11464,16,11,70,53,34,14,42,39,0.25,0.062,0.986,0.828,0.739,0.137,0.292,1.026
11465,55,173,70,53,37,102,144,39,0.859,0.983,0.986,0.828,0.804,1.0,1.0,1.026
11466,60,173,0,49,23,93,109,0,0.938,0.983,0.0,0.766,0.5,0.912,0.757,0.0
11467,55,174,70,53,37,102,144,39,0.859,0.989,0.986,0.828,0.804,1.0,1.0,1.026
11468,61,173,0,49,23,94,110,0,0.953,0.983,0.0,0.766,0.5,0.922,0.764,0.0
11469,55,174,70,54,37,102,144,39,0.859,0.989,0.986,0.844,0.804,1.0,1.0,1.026
11470,60,173,1,49,23,94,109,0,0.938,0.983,0.014,0.766,0.5,0.922,0.757,0.0
11471,0,6,69,1,17,16,38,39,0.0,0.034,0.972,0.016,0.37,0.157,0.264,1.026
11472,9,7,70,29,31,15,45,39,0.141,0.04,0.986,0.453,0.674,0.147,0.312,1.026
11473,63,174,70,60,37,101,144,39,0.984,0.989,0.986,0.938,0.804,0.99,1.0,1.026
11474,54,170,1,5,20,100,141,3,0.844,0.966,0.014,0.078,0.435,0.98,0.979,0.079
11475,12,22,70,0,32,17,49,39,0.188,0.125,0.986,0.0,0.696,0.167,0.34,1.026
11476,13,16,70,3,18,16,51,39,0.203,0.091,0.986,0.047,0.391,0.157,0.354,1.026
11477,7,4,70,10,19,12,42,14,0.109,0.023,0.986,0.156,0.413,0.118,0.292,0.368
11478,4,4,70,1,29,17,40,37,0.062,0.023,0.986,0.016,0.63,0.167,0.278,0.974
11479,58,173,70,38,33,102,139,39,0.906,0.983,0.986,0.594,0.717,1.0,0.965,1.026
11480,60,173,0,51,27,95,110,0,0.938,0.983,0.0,0.797,0.587,0.931,0.764,0.0
11481,60,152,0,51,22,88,109,0,0.938,0.864,0.0,0.797,0.478,0.863,0.757,0.0
11482,57,174,0,51,24,95,111,1,0.891,0.989,0.0,0.797,0.522,0.931,0.771,0.026
11483,56,156,3,58,25,88,108,2,0.875,0.886,0.042,0.906,0.543,0.863,0.75,0.053
11484,63,1,1,65,13,0,3,12,0.984,0.006,0.014,1.016,0.283,0.0,0.021,0.316
11485,3,170,0,0,13,1,0,0,0.047,0.966,0.0,0.0,0.283,0.01,0.0,0.0
11486,48,0,0,19,19,0,0,1,0.75,0.0,0.0,0.297,0.413,0.0,0.0,0.026
11487,64,174,70,61,37,101,144,39,1.0,0.989,0.986,0.953,0.804,0.99,1.0,1.026
11488,13,4,70,16,19,101,144,39,0.203,0.023,0.986,0.25,0.413,0.99,1.0,1.026
11489,58,170,0,19,17,2,0,1,0.906,0.966,0.0,0.297,0.37,0.02,0.0,0.026
11490,57,10,70,40,25,100,144,39,0.891,0.057,0.986,0.625,0.543,0.98,1.0,1.026
11491,64,171,70,3,36,102,144,39,1.0,0.972,0.986,0.047,0.783,1.0,1.0,1.026
11492,15,168,0,43,19,27,0,0,0.234,0.955,0.0,0.672,0.413,0.265,0.0,0.0
11493,56,174,70,60,38,97,144,37,0.875,0.989,0.986,0.938,0.826,0.951,1.0,0.974
11494,55,13,70,41,22,94,144,39,0.859,0.074,0.986,0.641,0.478,0.922,1.0,1.026
11495,52,170,0,42,16,1,0,0,0.812,0.966,0.0,0.656,0.348,0.01,0.0,0.0
11496,50,173,0,0,14,1,1,0,0.781,0.983,0.0,0.0,0.304,0.01,0.007,0.0
11497,60,158,0,60,22,1,0,0,0.938,0.898,0.0,0.938,0.478,0.01,0.0,0.0
11498,3,172,70,3,20,102,142,39,0.047,0.977,0.986,0.047,0.435,1.0,0.986,1.026
11499,3,9,70,1,17,101,142,39,0.047,0.051,0.986,0.016,0.37,0.99,0.986,1.026
11500,2,12,70,2,19,101,143,37,0.031,0.068,0.986,0.031,0.413,0.99,0.993,0.974
11501,48,2,0,38,21,0,1,0,0.75,0.011,0.0,0.594,0.457,0.0,0.007,0.0
11502,11,172,70,43,22,101,143,39,0.172,0.977,0.986,0.672,0.478,0.99,0.993,1.026
11503,3,5,69,1,19,101,143,37,0.047,0.028,0.972,0.016,0.413,0.99,0.993,0.974
11504,55,0,0,61,21,0,0,0,0.859,0.0,0.0,0.953,0.457,0.0,0.0,0.0
11505,58,167,0,62,23,1,0,0,0.906,0.949,0.0,0.969,0.5,0.01,0.0,0.0
11506,64,174,70,62,37,102,144,39,1.0,0.989,0.986,0.969,0.804,1.0,1.0,1.026
11507,57,2,70,63,37,101,144,37,0.891,0.011,0.986,0.984,0.804,0.99,1.0,0.974
11508,48,164,1,37,21,1,0,1,0.75,0.932,0.014,0.578,0.457,0.01,0.0,0.026
11509,10,174,70,43,21,102,144,37,0.156,0.989,0.986,0.672,0.457,1.0,1.0,0.974
11510,4,3,69,0,19,101,144,37,0.062,0.017,0.972,0.0,0.413,0.99,1.0,0.974
11511,2,15,67,9,16,94,144,38,0.031,0.085,0.944,0.141,0.348,0.922,1.0,1.0
11512,47,166,69,1,29,102,143,37,0.734,0.943,0.972,0.016,0.63,1.0,0.993,0.974
11513,8,0,0,45,6,0,0,0,0.125,0.0,0.0,0.703,0.13,0.0,0.0,0.0
11514,13,7,0,64,10,2,0,0,0.203,0.04,0.0,1.0,0.217,0.02,0.0,0.0
11515,13,7,0,64,10,2,0,0,0.203,0.04,0.0,1.0,0.217,0.02,0.0,0.0
11516,10,0,0,45,5,2,0,0,0.156,0.0,0.0,0.703,0.109,0.02,0.0,0.0
11517,6,0,0,16,7,0,0,38,0.094,0.0,0.0,0.25,0.152,0.0,0.0,1.0
11518,6,0,0,16,6,0,0,37,0.094,0.0,0.0,0.25,0.13,0.0,0.0,0.974
11519,0,2,69,1,8,18,35,37,0.0,0.011,0.972,0.016,0.174,0.176,0.243,0.974
11520,0,2,69,5,19,12,143,39,0.0,0.011,0.972,0.078,0.413,0.118,0.993,1.026
11521,14,7,0,64,11,2,0,1,0.219,0.04,0.0,1.0,0.239,0.02,0.0,0.026
11522,0,0,0,0,2,0,1,39,0.0,0.0,0.0,0.0,0.043,0.0,0.007,1.026
11523,8,0,0,64,10,0,0,0,0.125,0.0,0.0,1.0,0.217,0.0,0.0,0.0
11524,56,174,69,37,29,102,144,6,0.875,0.989,0.972,0.578,0.63,1.0,1.0,0.158
11525,1,165,69,1,16,100,144,36,0.016,0.938,0.972,0.016,0.348,0.98,1.0,0.947
11526,3,1,69,0,14,1,143,39,0.047,0.006,0.972,0.0,0.304,0.01,0.993,1.026
11527,16,174,69,63,35,102,144,39,0.25,0.989,0.972,0.984,0.761,1.0,1.0,1.026
11528,55,173,68,2,32,102,144,36,0.859,0.983,0.958,0.031,0.696,1.0,1.0,0.947
11529,7,0,0,21,5,0,0,0,0.109,0.0,0.0,0.328,0.109,0.0,0.0,0.0
11530,9,0,0,64,9,0,0,0,0.141,0.0,0.0,1.0,0.196,0.0,0.0,0.0
11531,8,0,0,21,5,0,0,0,0.125,0.0,0.0,0.328,0.109,0.0,0.0,0.0
11532,56,173,69,1,30,102,144,39,0.875,0.983,0.972,0.016,0.652,1.0,1.0,1.026
