Title,ECR,EFD/IDG,EPP,Greens/EFA,NI,REG,S&D,The Left,ECR%,EFD/IDG%,EPP%,Greens/EFA%,NI%,REG%,S&D%,The Left%
7536,0.0,0.0,2.0,69.0,16.0,21.0,134.0,39.0,0.0,0.0,0.011,0.932,0.281,0.194,0.87,0.951
7537,50.0,20.0,14.0,0.0,17.0,12.0,132.0,0.0,0.806,0.274,0.077,0.0,0.298,0.111,0.857,0.0
7538,0.0,0.0,0.0,0.0,6.0,1.0,133.0,1.0,0.0,0.0,0.0,0.0,0.105,0.009,0.864,0.024
7539,0.0,1.0,1.0,69.0,10.0,7.0,140.0,39.0,0.0,0.014,0.005,0.932,0.175,0.065,0.909,0.951
7540,4.0,0.0,1.0,0.0,1.0,1.0,142.0,39.0,0.065,0.0,0.005,0.0,0.018,0.009,0.922,0.951
7541,1.0,0.0,3.0,69.0,14.0,40.0,22.0,37.0,0.016,0.0,0.016,0.932,0.246,0.37,0.143,0.902
7542,0.0,0.0,7.0,69.0,16.0,9.0,19.0,37.0,0.0,0.0,0.038,0.932,0.281,0.083,0.123,0.902
7543,1.0,9.0,8.0,69.0,17.0,13.0,25.0,37.0,0.016,0.123,0.044,0.932,0.298,0.12,0.162,0.902
7544,0.0,0.0,0.0,69.0,14.0,5.0,17.0,37.0,0.0,0.0,0.0,0.932,0.246,0.046,0.11,0.902
7545,0.0,0.0,3.0,69.0,16.0,10.0,29.0,38.0,0.0,0.0,0.016,0.932,0.281,0.093,0.188,0.927
7546,0.0,0.0,2.0,69.0,16.0,5.0,29.0,35.0,0.0,0.0,0.011,0.932,0.281,0.046,0.188,0.854
7547,0.0,0.0,10.0,66.0,14.0,8.0,31.0,37.0,0.0,0.0,0.055,0.892,0.246,0.074,0.201,0.902
7548,1.0,0.0,1.0,69.0,18.0,15.0,142.0,38.0,0.016,0.0,0.005,0.932,0.316,0.139,0.922,0.927
7549,3.0,0.0,1.0,69.0,18.0,4.0,140.0,37.0,0.048,0.0,0.005,0.932,0.316,0.037,0.909,0.902
7550,1.0,0.0,6.0,69.0,15.0,28.0,138.0,37.0,0.016,0.0,0.033,0.932,0.263,0.259,0.896,0.902
7551,1.0,10.0,6.0,0.0,5.0,24.0,139.0,37.0,0.016,0.137,0.033,0.0,0.088,0.222,0.903,0.902
7552,8.0,29.0,1.0,69.0,20.0,2.0,144.0,38.0,0.129,0.397,0.005,0.932,0.351,0.019,0.935,0.927
7553,0.0,0.0,6.0,69.0,15.0,22.0,139.0,37.0,0.0,0.0,0.033,0.932,0.263,0.204,0.903,0.902
7554,1.0,1.0,1.0,66.0,9.0,9.0,136.0,33.0,0.016,0.014,0.005,0.892,0.158,0.083,0.883,0.805
7555,3.0,1.0,8.0,69.0,9.0,35.0,140.0,38.0,0.048,0.014,0.044,0.932,0.158,0.324,0.909,0.927
7556,63.0,54.0,168.0,1.0,30.0,94.0,9.0,1.0,1.016,0.74,0.923,0.014,0.526,0.87,0.058,0.024
7557,55.0,61.0,7.0,1.0,30.0,91.0,8.0,6.0,0.887,0.836,0.038,0.014,0.526,0.843,0.052,0.146
7558,0.0,0.0,7.0,68.0,19.0,32.0,137.0,38.0,0.0,0.0,0.038,0.919,0.333,0.296,0.89,0.927
7559,1.0,0.0,1.0,0.0,22.0,97.0,144.0,1.0,0.016,0.0,0.005,0.0,0.386,0.898,0.935,0.024
7560,1.0,0.0,0.0,69.0,16.0,2.0,141.0,39.0,0.016,0.0,0.0,0.932,0.281,0.019,0.916,0.951
7561,0.0,0.0,6.0,69.0,15.0,21.0,140.0,37.0,0.0,0.0,0.033,0.932,0.263,0.194,0.909,0.902
7562,0.0,0.0,0.0,69.0,17.0,3.0,130.0,37.0,0.0,0.0,0.0,0.932,0.298,0.028,0.844,0.902
7563,0.0,43.0,2.0,69.0,20.0,9.0,144.0,38.0,0.0,0.589,0.011,0.932,0.351,0.083,0.935,0.927
7564,4.0,43.0,2.0,69.0,20.0,2.0,144.0,38.0,0.065,0.589,0.011,0.932,0.351,0.019,0.935,0.927
7565,5.0,1.0,168.0,68.0,28.0,103.0,144.0,1.0,0.081,0.014,0.923,0.919,0.491,0.954,0.935,0.024
7566,3.0,10.0,168.0,1.0,28.0,17.0,140.0,39.0,0.048,0.137,0.923,0.014,0.491,0.157,0.909,0.951
7567,9.0,28.0,166.0,69.0,31.0,102.0,144.0,39.0,0.145,0.384,0.912,0.932,0.544,0.944,0.935,0.951
7568,3.0,1.0,7.0,69.0,29.0,95.0,6.0,29.0,0.048,0.014,0.038,0.932,0.509,0.88,0.039,0.707
7569,0.0,0.0,8.0,7.0,14.0,98.0,144.0,0.0,0.0,0.0,0.044,0.095,0.246,0.907,0.935,0.0
7570,0.0,1.0,9.0,2.0,15.0,4.0,144.0,0.0,0.0,0.014,0.049,0.027,0.263,0.037,0.935,0.0
7571,57.0,44.0,167.0,61.0,36.0,102.0,144.0,39.0,0.919,0.603,0.918,0.824,0.632,0.944,0.935,0.951
7572,48.0,0.0,163.0,69.0,21.0,103.0,144.0,39.0,0.774,0.0,0.896,0.932,0.368,0.954,0.935,0.951
7573,51.0,30.0,9.0,69.0,32.0,99.0,144.0,39.0,0.823,0.411,0.049,0.932,0.561,0.917,0.935,0.951
7574,1.0,6.0,5.0,69.0,21.0,99.0,139.0,32.0,0.016,0.082,0.027,0.932,0.368,0.917,0.903,0.78
7575,14.0,63.0,3.0,69.0,25.0,2.0,132.0,39.0,0.226,0.863,0.016,0.932,0.439,0.019,0.857,0.951
7576,59.0,63.0,5.0,69.0,24.0,23.0,133.0,39.0,0.952,0.863,0.027,0.932,0.421,0.213,0.864,0.951
7577,62.0,44.0,8.0,69.0,23.0,100.0,144.0,39.0,1.0,0.603,0.044,0.932,0.404,0.926,0.935,0.951
7578,56.0,0.0,5.0,69.0,17.0,99.0,144.0,39.0,0.903,0.0,0.027,0.932,0.298,0.917,0.935,0.951
7579,64.0,39.0,161.0,2.0,17.0,9.0,1.0,0.0,1.032,0.534,0.885,0.027,0.298,0.083,0.006,0.0
7580,8.0,52.0,5.0,69.0,36.0,57.0,139.0,39.0,0.129,0.712,0.027,0.932,0.632,0.528,0.903,0.951
7581,58.0,52.0,12.0,69.0,36.0,99.0,144.0,39.0,0.935,0.712,0.066,0.932,0.632,0.917,0.935,0.951
7582,52.0,51.0,16.0,69.0,35.0,33.0,8.0,37.0,0.839,0.699,0.088,0.932,0.614,0.306,0.052,0.902
7583,6.0,0.0,164.0,70.0,13.0,100.0,7.0,2.0,0.097,0.0,0.901,0.946,0.228,0.926,0.045,0.049
7584,56.0,0.0,171.0,70.0,29.0,103.0,144.0,39.0,0.903,0.0,0.94,0.946,0.509,0.954,0.935,0.951
7585,18.0,64.0,164.0,0.0,29.0,2.0,1.0,1.0,0.29,0.877,0.901,0.0,0.509,0.019,0.006,0.024
7586,12.0,45.0,7.0,71.0,20.0,100.0,138.0,38.0,0.194,0.616,0.038,0.959,0.351,0.926,0.896,0.927
7587,1.0,0.0,168.0,71.0,28.0,102.0,144.0,38.0,0.016,0.0,0.923,0.959,0.491,0.944,0.935,0.927
7588,52.0,42.0,167.0,0.0,18.0,3.0,0.0,0.0,0.839,0.575,0.918,0.0,0.316,0.028,0.0,0.0
7589,7.0,44.0,10.0,71.0,19.0,93.0,12.0,39.0,0.113,0.603,0.055,0.959,0.333,0.861,0.078,0.951
7590,57.0,26.0,172.0,71.0,21.0,103.0,143.0,39.0,0.919,0.356,0.945,0.959,0.368,0.954,0.929,0.951
7591,13.0,44.0,3.0,0.0,20.0,2.0,135.0,38.0,0.21,0.603,0.016,0.0,0.351,0.019,0.877,0.927
7592,9.0,0.0,22.0,71.0,17.0,41.0,144.0,39.0,0.145,0.0,0.121,0.959,0.298,0.38,0.935,0.951
7593,0.0,22.0,0.0,71.0,19.0,99.0,142.0,39.0,0.0,0.301,0.0,0.959,0.333,0.917,0.922,0.951
7594,17.0,64.0,3.0,0.0,9.0,0.0,0.0,0.0,0.274,0.877,0.016,0.0,0.158,0.0,0.0,0.0
7595,45.0,10.0,164.0,71.0,19.0,23.0,133.0,31.0,0.726,0.137,0.901,0.959,0.333,0.213,0.864,0.756
7596,47.0,0.0,172.0,71.0,31.0,102.0,144.0,34.0,0.758,0.0,0.945,0.959,0.544,0.944,0.935,0.829
7597,11.0,41.0,0.0,0.0,28.0,0.0,0.0,0.0,0.177,0.562,0.0,0.0,0.491,0.0,0.0,0.0
7598,17.0,40.0,1.0,0.0,8.0,0.0,0.0,0.0,0.274,0.548,0.005,0.0,0.14,0.0,0.0,0.0
7599,48.0,1.0,173.0,71.0,16.0,103.0,142.0,38.0,0.774,0.014,0.951,0.959,0.281,0.954,0.922,0.927
7600,16.0,60.0,174.0,71.0,36.0,101.0,144.0,37.0,0.258,0.822,0.956,0.959,0.632,0.935,0.935,0.902
7601,64.0,63.0,164.0,0.0,30.0,2.0,4.0,2.0,1.032,0.863,0.901,0.0,0.526,0.019,0.026,0.049
7602,19.0,50.0,35.0,71.0,20.0,41.0,133.0,35.0,0.306,0.685,0.192,0.959,0.351,0.38,0.864,0.854
7603,16.0,64.0,2.0,0.0,9.0,0.0,0.0,1.0,0.258,0.877,0.011,0.0,0.158,0.0,0.0,0.024
7604,60.0,64.0,2.0,0.0,31.0,0.0,0.0,1.0,0.968,0.877,0.011,0.0,0.544,0.0,0.0,0.024
7605,57.0,20.0,171.0,70.0,33.0,102.0,142.0,39.0,0.919,0.274,0.94,0.946,0.579,0.944,0.922,0.951
7606,55.0,24.0,9.0,71.0,18.0,100.0,144.0,39.0,0.887,0.329,0.049,0.959,0.316,0.926,0.935,0.951
7607,62.0,32.0,172.0,70.0,15.0,103.0,142.0,31.0,1.0,0.438,0.945,0.946,0.263,0.954,0.922,0.756
7608,20.0,64.0,2.0,0.0,31.0,0.0,2.0,0.0,0.323,0.877,0.011,0.0,0.544,0.0,0.013,0.0
7609,62.0,30.0,2.0,71.0,21.0,10.0,140.0,39.0,1.0,0.411,0.011,0.959,0.368,0.093,0.909,0.951
7610,14.0,52.0,6.0,71.0,23.0,31.0,138.0,39.0,0.226,0.712,0.033,0.959,0.404,0.287,0.896,0.951
7611,9.0,52.0,174.0,71.0,22.0,101.0,138.0,39.0,0.145,0.712,0.956,0.959,0.386,0.935,0.896,0.951
7612,15.0,53.0,5.0,71.0,25.0,42.0,139.0,39.0,0.242,0.726,0.027,0.959,0.439,0.389,0.903,0.951
7613,50.0,11.0,172.0,0.0,14.0,2.0,1.0,0.0,0.806,0.151,0.945,0.0,0.246,0.019,0.006,0.0
7614,10.0,33.0,2.0,71.0,19.0,18.0,138.0,39.0,0.161,0.452,0.011,0.959,0.333,0.167,0.896,0.951
7615,47.0,52.0,16.0,68.0,35.0,30.0,9.0,34.0,0.758,0.712,0.088,0.919,0.614,0.278,0.058,0.829
7616,11.0,33.0,15.0,71.0,32.0,26.0,136.0,39.0,0.177,0.452,0.082,0.959,0.561,0.241,0.883,0.951
7617,49.0,7.0,165.0,71.0,28.0,103.0,144.0,38.0,0.79,0.096,0.907,0.959,0.491,0.954,0.935,0.927
7618,52.0,26.0,173.0,71.0,33.0,102.0,139.0,39.0,0.839,0.356,0.951,0.959,0.579,0.944,0.903,0.951
7619,62.0,52.0,175.0,71.0,36.0,103.0,144.0,39.0,1.0,0.712,0.962,0.959,0.632,0.954,0.935,0.951
7620,3.0,1.0,164.0,71.0,18.0,97.0,144.0,38.0,0.048,0.014,0.901,0.959,0.316,0.898,0.935,0.927
7621,3.0,54.0,8.0,71.0,39.0,101.0,144.0,39.0,0.048,0.74,0.044,0.959,0.684,0.935,0.935,0.951
7622,17.0,52.0,174.0,71.0,27.0,103.0,143.0,39.0,0.274,0.712,0.956,0.959,0.474,0.954,0.929,0.951
7623,53.0,30.0,172.0,71.0,37.0,103.0,143.0,39.0,0.855,0.411,0.945,0.959,0.649,0.954,0.929,0.951
7624,61.0,53.0,175.0,71.0,35.0,102.0,144.0,36.0,0.984,0.726,0.962,0.959,0.614,0.944,0.935,0.878
7625,52.0,35.0,16.0,71.0,19.0,62.0,139.0,37.0,0.839,0.479,0.088,0.959,0.333,0.574,0.903,0.902
7626,52.0,0.0,170.0,71.0,18.0,103.0,144.0,38.0,0.839,0.0,0.934,0.959,0.316,0.954,0.935,0.927
7627,12.0,0.0,165.0,71.0,20.0,103.0,142.0,39.0,0.194,0.0,0.907,0.959,0.351,0.954,0.922,0.951
7628,49.0,9.0,172.0,71.0,19.0,103.0,144.0,39.0,0.79,0.123,0.945,0.959,0.333,0.954,0.935,0.951
7629,58.0,52.0,175.0,71.0,36.0,103.0,144.0,39.0,0.935,0.712,0.962,0.959,0.632,0.954,0.935,0.951
7630,45.0,0.0,50.0,71.0,19.0,102.0,144.0,39.0,0.726,0.0,0.275,0.959,0.333,0.944,0.935,0.951
7631,64.0,43.0,175.0,71.0,33.0,103.0,144.0,39.0,1.032,0.589,0.962,0.959,0.579,0.954,0.935,0.951
7632,47.0,20.0,14.0,71.0,24.0,14.0,143.0,38.0,0.758,0.274,0.077,0.959,0.421,0.13,0.929,0.927
7633,59.0,30.0,173.0,71.0,35.0,103.0,144.0,39.0,0.952,0.411,0.951,0.959,0.614,0.954,0.935,0.951
7634,47.0,1.0,4.0,70.0,31.0,13.0,139.0,39.0,0.758,0.014,0.022,0.946,0.544,0.12,0.903,0.951
7635,54.0,2.0,171.0,0.0,23.0,101.0,5.0,0.0,0.871,0.027,0.94,0.0,0.404,0.935,0.032,0.0
7636,59.0,33.0,51.0,71.0,34.0,103.0,143.0,39.0,0.952,0.452,0.28,0.959,0.596,0.954,0.929,0.951
7637,24.0,25.0,173.0,0.0,28.0,101.0,143.0,37.0,0.387,0.342,0.951,0.0,0.491,0.935,0.929,0.902
7638,16.0,34.0,92.0,71.0,21.0,59.0,142.0,30.0,0.258,0.466,0.505,0.959,0.368,0.546,0.922,0.732
7639,62.0,34.0,92.0,58.0,20.0,58.0,133.0,30.0,1.0,0.466,0.505,0.784,0.351,0.537,0.864,0.732
7640,64.0,40.0,169.0,71.0,31.0,90.0,139.0,24.0,1.032,0.548,0.929,0.959,0.544,0.833,0.903,0.585
7641,63.0,44.0,96.0,59.0,21.0,63.0,133.0,29.0,1.016,0.603,0.527,0.797,0.368,0.583,0.864,0.707
7642,63.0,38.0,31.0,60.0,19.0,58.0,112.0,28.0,1.016,0.521,0.17,0.811,0.333,0.537,0.727,0.683
7643,59.0,34.0,93.0,59.0,15.0,62.0,139.0,30.0,0.952,0.466,0.511,0.797,0.263,0.574,0.903,0.732
7644,52.0,5.0,88.0,70.0,14.0,81.0,143.0,31.0,0.839,0.068,0.484,0.946,0.246,0.75,0.929,0.756
7645,59.0,28.0,77.0,59.0,15.0,58.0,133.0,25.0,0.952,0.384,0.423,0.797,0.263,0.537,0.864,0.61
7646,63.0,44.0,128.0,60.0,34.0,64.0,142.0,32.0,1.016,0.603,0.703,0.811,0.596,0.593,0.922,0.78
7647,60.0,28.0,35.0,59.0,21.0,60.0,133.0,28.0,0.968,0.384,0.192,0.797,0.368,0.556,0.864,0.683
7648,3.0,25.0,142.0,8.0,18.0,52.0,35.0,8.0,0.048,0.342,0.78,0.108,0.316,0.481,0.227,0.195
7649,57.0,39.0,173.0,71.0,34.0,102.0,26.0,27.0,0.919,0.534,0.951,0.959,0.596,0.944,0.169,0.659
7650,44.0,2.0,167.0,0.0,0.0,95.0,33.0,0.0,0.71,0.027,0.918,0.0,0.0,0.88,0.214,0.0
7651,43.0,20.0,165.0,0.0,4.0,95.0,32.0,0.0,0.694,0.274,0.907,0.0,0.07,0.88,0.208,0.0
7652,14.0,28.0,9.0,71.0,14.0,8.0,107.0,31.0,0.226,0.384,0.049,0.959,0.246,0.074,0.695,0.756
7653,8.0,23.0,9.0,0.0,12.0,8.0,108.0,7.0,0.129,0.315,0.049,0.0,0.211,0.074,0.701,0.171
7654,54.0,29.0,173.0,71.0,34.0,103.0,144.0,39.0,0.871,0.397,0.951,0.959,0.596,0.954,0.935,0.951
7655,54.0,11.0,14.0,71.0,29.0,101.0,144.0,37.0,0.871,0.151,0.077,0.959,0.509,0.935,0.935,0.902
7656,58.0,28.0,91.0,70.0,29.0,61.0,141.0,30.0,0.935,0.384,0.5,0.946,0.509,0.565,0.916,0.732
7657,25.0,63.0,17.0,71.0,37.0,99.0,144.0,39.0,0.403,0.863,0.093,0.959,0.649,0.917,0.935,0.951
7658,10.0,29.0,14.0,71.0,28.0,94.0,143.0,39.0,0.161,0.397,0.077,0.959,0.491,0.87,0.929,0.951
7659,16.0,34.0,174.0,71.0,32.0,95.0,143.0,39.0,0.258,0.466,0.956,0.959,0.561,0.88,0.929,0.951
7660,12.0,30.0,172.0,70.0,35.0,90.0,143.0,39.0,0.194,0.411,0.945,0.946,0.614,0.833,0.929,0.951
7661,12.0,34.0,174.0,71.0,20.0,83.0,144.0,39.0,0.194,0.466,0.956,0.959,0.351,0.769,0.935,0.951
7662,63.0,40.0,171.0,71.0,37.0,102.0,29.0,9.0,1.016,0.548,0.94,0.959,0.649,0.944,0.188,0.22
7663,7.0,33.0,7.0,71.0,18.0,42.0,114.0,36.0,0.113,0.452,0.038,0.959,0.316,0.389,0.74,0.878
7664,62.0,20.0,170.0,6.0,31.0,78.0,28.0,7.0,1.0,0.274,0.934,0.081,0.544,0.722,0.182,0.171
7665,12.0,33.0,14.0,71.0,19.0,57.0,113.0,38.0,0.194,0.452,0.077,0.959,0.333,0.528,0.734,0.927
7666,8.0,33.0,12.0,71.0,19.0,61.0,113.0,38.0,0.129,0.452,0.066,0.959,0.333,0.565,0.734,0.927
7667,6.0,33.0,9.0,71.0,18.0,40.0,113.0,36.0,0.097,0.452,0.049,0.959,0.316,0.37,0.734,0.878
7668,4.0,25.0,4.0,71.0,21.0,94.0,143.0,33.0,0.065,0.342,0.022,0.959,0.368,0.87,0.929,0.805
7669,4.0,25.0,2.0,71.0,22.0,94.0,137.0,34.0,0.065,0.342,0.011,0.959,0.386,0.87,0.89,0.829
7670,50.0,0.0,162.0,59.0,18.0,101.0,140.0,34.0,0.806,0.0,0.89,0.797,0.316,0.935,0.909,0.829
7671,61.0,9.0,170.0,70.0,31.0,103.0,144.0,39.0,0.984,0.123,0.934,0.946,0.544,0.954,0.935,0.951
7672,49.0,62.0,175.0,71.0,35.0,98.0,139.0,39.0,0.79,0.849,0.962,0.959,0.614,0.907,0.903,0.951
7673,56.0,27.0,175.0,0.0,16.0,9.0,0.0,0.0,0.903,0.37,0.962,0.0,0.281,0.083,0.0,0.0
7674,4.0,8.0,171.0,71.0,19.0,97.0,143.0,39.0,0.065,0.11,0.94,0.959,0.333,0.898,0.929,0.951
7675,3.0,44.0,14.0,71.0,19.0,101.0,144.0,39.0,0.048,0.603,0.077,0.959,0.333,0.935,0.935,0.951
7676,55.0,53.0,174.0,1.0,19.0,99.0,0.0,0.0,0.887,0.726,0.956,0.014,0.333,0.917,0.0,0.0
7677,12.0,44.0,174.0,71.0,33.0,97.0,143.0,39.0,0.194,0.603,0.956,0.959,0.579,0.898,0.929,0.951
7678,60.0,41.0,8.0,71.0,21.0,101.0,144.0,39.0,0.968,0.562,0.044,0.959,0.368,0.935,0.935,0.951
7679,1.0,23.0,168.0,0.0,22.0,8.0,2.0,0.0,0.016,0.315,0.923,0.0,0.386,0.074,0.013,0.0
7680,0.0,24.0,3.0,0.0,11.0,92.0,143.0,39.0,0.0,0.329,0.016,0.0,0.193,0.852,0.929,0.951
7681,5.0,40.0,173.0,71.0,30.0,4.0,0.0,39.0,0.081,0.548,0.951,0.959,0.526,0.037,0.0,0.951
7682,50.0,29.0,9.0,71.0,36.0,94.0,142.0,39.0,0.806,0.397,0.049,0.959,0.632,0.87,0.922,0.951
7683,47.0,52.0,17.0,68.0,35.0,26.0,7.0,35.0,0.758,0.712,0.093,0.919,0.614,0.241,0.045,0.854
7684,49.0,28.0,173.0,70.0,32.0,103.0,140.0,38.0,0.79,0.384,0.951,0.946,0.561,0.954,0.909,0.927
7685,54.0,1.0,171.0,70.0,30.0,103.0,144.0,39.0,0.871,0.014,0.94,0.946,0.526,0.954,0.935,0.951
7686,48.0,46.0,174.0,69.0,35.0,98.0,141.0,39.0,0.774,0.63,0.956,0.932,0.614,0.907,0.916,0.951
7687,54.0,54.0,174.0,69.0,34.0,103.0,141.0,39.0,0.871,0.74,0.956,0.932,0.596,0.954,0.916,0.951
7688,51.0,35.0,6.0,69.0,17.0,100.0,141.0,39.0,0.823,0.479,0.033,0.932,0.298,0.926,0.916,0.951
7689,49.0,1.0,171.0,70.0,31.0,103.0,141.0,38.0,0.79,0.014,0.94,0.946,0.544,0.954,0.916,0.927
7690,63.0,60.0,173.0,69.0,35.0,103.0,144.0,39.0,1.016,0.822,0.951,0.932,0.614,0.954,0.935,0.951
7691,1.0,1.0,4.0,69.0,14.0,94.0,141.0,39.0,0.016,0.014,0.022,0.932,0.246,0.87,0.916,0.951
7692,47.0,54.0,173.0,69.0,34.0,98.0,136.0,39.0,0.758,0.74,0.951,0.932,0.596,0.907,0.883,0.951
7693,59.0,63.0,173.0,69.0,22.0,12.0,141.0,39.0,0.952,0.863,0.951,0.932,0.386,0.111,0.916,0.951
7694,57.0,34.0,174.0,69.0,20.0,103.0,141.0,2.0,0.919,0.466,0.956,0.932,0.351,0.954,0.916,0.049
7695,60.0,36.0,11.0,69.0,18.0,11.0,141.0,39.0,0.968,0.493,0.06,0.932,0.316,0.102,0.916,0.951
7696,56.0,59.0,173.0,70.0,37.0,103.0,141.0,36.0,0.903,0.808,0.951,0.946,0.649,0.954,0.916,0.878
7697,55.0,0.0,171.0,2.0,15.0,102.0,138.0,1.0,0.887,0.0,0.94,0.027,0.263,0.944,0.896,0.024
7698,0.0,2.0,0.0,69.0,8.0,100.0,141.0,2.0,0.0,0.027,0.0,0.932,0.14,0.926,0.916,0.049
7699,0.0,2.0,0.0,1.0,2.0,98.0,140.0,0.0,0.0,0.027,0.0,0.014,0.035,0.907,0.909,0.0
7700,0.0,3.0,0.0,69.0,9.0,99.0,141.0,37.0,0.0,0.041,0.0,0.932,0.158,0.917,0.916,0.902
7701,61.0,53.0,173.0,69.0,35.0,13.0,11.0,39.0,0.984,0.726,0.951,0.932,0.614,0.12,0.071,0.951
7702,50.0,0.0,170.0,70.0,30.0,103.0,141.0,36.0,0.806,0.0,0.934,0.946,0.526,0.954,0.916,0.878
7703,55.0,0.0,171.0,69.0,30.0,103.0,144.0,39.0,0.887,0.0,0.94,0.932,0.526,0.954,0.935,0.951
7704,4.0,28.0,5.0,69.0,8.0,100.0,141.0,39.0,0.065,0.384,0.027,0.932,0.14,0.926,0.916,0.951
7705,48.0,50.0,173.0,69.0,34.0,98.0,136.0,37.0,0.774,0.685,0.951,0.932,0.596,0.907,0.883,0.902
7706,0.0,0.0,1.0,1.0,1.0,98.0,141.0,0.0,0.0,0.0,0.005,0.014,0.018,0.907,0.916,0.0
7707,61.0,22.0,2.0,69.0,12.0,100.0,141.0,39.0,0.984,0.301,0.011,0.932,0.211,0.926,0.916,0.951
7708,47.0,24.0,4.0,69.0,7.0,96.0,141.0,5.0,0.758,0.329,0.022,0.932,0.123,0.889,0.916,0.122
7709,48.0,25.0,4.0,69.0,8.0,100.0,141.0,39.0,0.774,0.342,0.022,0.932,0.14,0.926,0.916,0.951
7710,0.0,24.0,3.0,69.0,8.0,99.0,141.0,39.0,0.0,0.329,0.016,0.932,0.14,0.917,0.916,0.951
7711,50.0,1.0,171.0,70.0,30.0,103.0,141.0,38.0,0.806,0.014,0.94,0.946,0.526,0.954,0.916,0.927
7712,60.0,58.0,172.0,70.0,36.0,103.0,144.0,39.0,0.968,0.795,0.945,0.946,0.632,0.954,0.935,0.951
7713,5.0,25.0,15.0,69.0,10.0,100.0,140.0,38.0,0.081,0.342,0.082,0.932,0.175,0.926,0.909,0.927
7714,43.0,27.0,156.0,0.0,16.0,3.0,3.0,0.0,0.694,0.37,0.857,0.0,0.281,0.028,0.019,0.0
7715,48.0,47.0,173.0,69.0,35.0,98.0,136.0,39.0,0.774,0.644,0.951,0.932,0.614,0.907,0.883,0.951
7716,43.0,20.0,151.0,0.0,18.0,3.0,0.0,0.0,0.694,0.274,0.83,0.0,0.316,0.028,0.0,0.0
7717,2.0,34.0,4.0,69.0,20.0,94.0,140.0,39.0,0.032,0.466,0.022,0.932,0.351,0.87,0.909,0.951
7718,50.0,51.0,172.0,70.0,33.0,103.0,141.0,38.0,0.806,0.699,0.945,0.946,0.579,0.954,0.916,0.927
7719,56.0,19.0,171.0,70.0,33.0,103.0,144.0,39.0,0.903,0.26,0.94,0.946,0.579,0.954,0.935,0.951
7720,51.0,47.0,174.0,69.0,35.0,98.0,141.0,37.0,0.823,0.644,0.956,0.932,0.614,0.907,0.916,0.902
7721,51.0,44.0,11.0,69.0,23.0,100.0,141.0,37.0,0.823,0.603,0.06,0.932,0.404,0.926,0.916,0.902
7722,50.0,19.0,171.0,70.0,35.0,103.0,141.0,38.0,0.806,0.26,0.94,0.946,0.614,0.954,0.916,0.927
7723,55.0,1.0,171.0,70.0,27.0,103.0,144.0,35.0,0.887,0.014,0.94,0.946,0.474,0.954,0.935,0.854
7724,48.0,34.0,174.0,69.0,31.0,98.0,136.0,37.0,0.774,0.466,0.956,0.932,0.544,0.907,0.883,0.902
7725,6.0,44.0,173.0,69.0,31.0,99.0,141.0,39.0,0.097,0.603,0.951,0.932,0.544,0.917,0.916,0.951
7726,4.0,43.0,5.0,69.0,19.0,91.0,13.0,39.0,0.065,0.589,0.027,0.932,0.333,0.843,0.084,0.951
7727,50.0,0.0,163.0,70.0,26.0,103.0,141.0,33.0,0.806,0.0,0.896,0.946,0.456,0.954,0.916,0.805
7728,55.0,2.0,171.0,70.0,29.0,103.0,144.0,38.0,0.887,0.027,0.94,0.946,0.509,0.954,0.935,0.927
7729,49.0,2.0,171.0,70.0,30.0,103.0,141.0,36.0,0.79,0.027,0.94,0.946,0.526,0.954,0.916,0.878
7730,56.0,0.0,171.0,70.0,30.0,103.0,144.0,38.0,0.903,0.0,0.94,0.946,0.526,0.954,0.935,0.927
7731,49.0,0.0,170.0,70.0,31.0,99.0,141.0,38.0,0.79,0.0,0.934,0.946,0.544,0.917,0.916,0.927
7732,13.0,0.0,169.0,70.0,27.0,103.0,144.0,37.0,0.21,0.0,0.929,0.946,0.474,0.954,0.935,0.902
7733,16.0,34.0,173.0,69.0,28.0,103.0,136.0,39.0,0.258,0.466,0.951,0.932,0.491,0.954,0.883,0.951
7734,1.0,0.0,3.0,69.0,15.0,93.0,5.0,39.0,0.016,0.0,0.016,0.932,0.263,0.861,0.032,0.951
7735,12.0,0.0,168.0,70.0,27.0,103.0,141.0,36.0,0.194,0.0,0.923,0.946,0.474,0.954,0.916,0.878
7736,56.0,20.0,171.0,70.0,33.0,103.0,144.0,39.0,0.903,0.274,0.94,0.946,0.579,0.954,0.935,0.951
7737,17.0,44.0,172.0,69.0,32.0,103.0,136.0,39.0,0.274,0.603,0.945,0.932,0.561,0.954,0.883,0.951
7738,1.0,4.0,2.0,69.0,18.0,93.0,5.0,39.0,0.016,0.055,0.011,0.932,0.316,0.861,0.032,0.951
7739,50.0,20.0,171.0,70.0,35.0,103.0,141.0,38.0,0.806,0.274,0.94,0.946,0.614,0.954,0.916,0.927
7740,56.0,0.0,171.0,70.0,30.0,103.0,144.0,39.0,0.903,0.0,0.94,0.946,0.526,0.954,0.935,0.951
7741,17.0,41.0,173.0,69.0,32.0,103.0,136.0,39.0,0.274,0.562,0.951,0.932,0.561,0.954,0.883,0.951
7742,1.0,7.0,3.0,69.0,18.0,93.0,5.0,39.0,0.016,0.096,0.016,0.932,0.316,0.861,0.032,0.951
